day,strategy_name,interval,total,success,fail
2021-11-04,海龟突破,6,10,1,8
2021-11-04,海龟突破,7,10,1,8
2021-11-04,海龟突破,8,10,1,8
2021-11-04,海龟突破,9,10,2,8
2021-11-04,均线突破,1,1,0,1
2021-11-04,均线突破,2,1,0,1
2021-11-04,均线突破,3,1,0,1
2021-11-04,均线突破,4,1,0,1
2021-11-04,均线突破,5,1,0,1
2021-11-04,均线突破,6,1,0,1
2021-11-04,均线突破,7,1,0,1
2021-11-04,均线突破,8,1,0,1
2021-11-04,均线突破,9,1,0,1
2021-11-04,海龟均线突破,1,1,0,1
2021-11-04,海龟均线突破,2,1,0,1
2021-11-04,海龟均线突破,3,1,0,1
2021-11-04,海龟均线突破,4,1,0,1
2021-11-04,海龟均线突破,5,1,0,1
2021-11-04,海龟均线突破,6,1,0,1
2021-11-04,海龟均线突破,7,1,0,1
2021-11-04,海龟均线突破,8,1,0,1
2021-11-04,海龟均线突破,9,1,0,1
2021-11-05,海龟放量,1,6,0,5
2021-11-05,海龟放量,2,6,0,6
2021-11-05,海龟放量,3,6,0,6
2021-11-05,海龟放量,4,6,0,6
2021-11-05,海龟放量,5,6,0,6
2021-11-05,海龟放量,6,6,0,6
2021-11-05,海龟放量,7,6,0,6
2021-11-05,海龟放量,8,6,0,6
2021-11-05,海龟放量,9,6,0,6
2021-11-05,海龟均线,1,35,2,29
2021-11-05,海龟均线,2,35,5,30
2021-11-05,海龟均线,3,35,5,28
2021-11-05,海龟均线,4,35,6,27
2021-11-05,海龟均线,5,35,7,28
2021-11-05,海龟均线,6,35,7,27
2021-11-05,海龟均线,7,35,8,27
2021-11-05,海龟均线,8,35,8,27
2021-11-05,海龟均线,9,35,8,26
2021-11-05,海龟突破,1,8,0,7
2021-11-05,海龟突破,2,8,0,7
2021-11-05,海龟突破,3,8,0,7
2021-11-05,海龟突破,4,8,2,6
2021-11-05,海龟突破,5,8,1,5
2021-11-05,海龟突破,6,8,1,6
2021-11-05,海龟突破,7,8,2,5
2021-11-05,海龟突破,8,8,3,5
2021-11-05,海龟突破,9,8,2,5
2021-11-05,均线突破,1,2,0,2
2021-11-05,均线突破,2,2,0,2
2021-11-05,均线突破,3,2,0,2
2021-11-05,均线突破,4,2,0,2
2021-11-05,均线突破,5,2,0,2
2021-11-05,均线突破,6,2,0,2
2021-11-05,均线突破,7,2,0,2
2021-11-05,均线突破,8,2,0,2
2021-11-05,均线突破,9,2,0,2
2021-11-05,海龟均线突破,1,2,0,2
2021-11-05,海龟均线突破,2,2,0,2
2021-11-05,海龟均线突破,3,2,0,2
2021-11-05,海龟均线突破,4,2,0,2
2021-11-05,海龟均线突破,5,2,0,2
2021-11-05,海龟均线突破,6,2,0,2
2021-11-05,海龟均线突破,7,2,0,2
2021-11-05,海龟均线突破,8,2,0,2
2021-11-05,海龟均线突破,9,2,0,2
2021-11-08,海龟放量,1,4,0,4
2021-11-08,海龟放量,2,4,0,4
2021-11-08,海龟放量,3,4,0,3
2021-11-08,海龟放量,4,4,1,2
2021-11-08,海龟放量,5,4,1,3
2021-11-08,海龟放量,6,4,1,3
2021-11-08,海龟放量,7,4,1,3
2021-11-08,海龟放量,8,4,0,3
2021-11-08,海龟放量,9,4,0,3
2021-11-08,海龟均线,1,36,8,23
2021-11-08,海龟均线,2,36,8,26
2021-11-08,海龟均线,3,36,9,23
2021-11-08,海龟均线,4,36,12,22
2021-11-08,海龟均线,5,36,11,23
2021-11-08,海龟均线,6,36,11,24
2021-11-08,海龟均线,7,36,10,21
2021-11-08,海龟均线,8,36,10,24
2021-11-08,海龟均线,9,36,9,23
2021-11-08,海龟突破,1,5,0,4
2021-11-08,海龟突破,2,5,0,4
2021-11-08,海龟突破,3,5,1,4
2021-11-08,海龟突破,4,5,1,3
2021-11-08,海龟突破,5,5,0,5
2021-11-08,海龟突破,6,5,0,5
2021-11-08,海龟突破,7,5,0,5
2021-11-08,海龟突破,8,5,0,5
2021-11-08,海龟突破,9,5,0,5
2021-11-08,均线突破,1,2,0,2
2021-11-08,均线突破,2,2,0,2
2021-11-08,均线突破,3,2,0,2
2021-11-08,均线突破,4,2,0,1
2021-11-08,均线突破,5,2,0,2
2021-11-08,均线突破,6,2,0,2
2021-11-08,均线突破,7,2,0,2
2021-11-08,均线突破,8,2,0,2
2021-11-08,均线突破,9,2,0,2
2021-11-08,海龟均线突破,1,2,0,2
2021-11-08,海龟均线突破,2,2,0,2
2021-11-08,海龟均线突破,3,2,0,2
2021-11-08,海龟均线突破,4,2,0,1
2021-11-08,海龟均线突破,5,2,0,2
2021-11-08,海龟均线突破,6,2,0,2
2021-11-08,海龟均线突破,7,2,0,2
2021-11-08,海龟均线突破,8,2,0,2
2021-11-08,海龟均线突破,9,2,0,2
2021-11-09,海龟放量,1,2,0,2
2021-11-09,海龟放量,2,2,0,2
2021-11-09,海龟放量,3,2,1,1
2021-11-09,海龟放量,4,2,1,1
2021-11-09,海龟放量,5,2,0,2
2021-11-09,海龟放量,6,2,0,1
2021-11-09,海龟放量,7,2,1,1
2021-11-09,海龟放量,8,2,1,1
2021-11-09,海龟放量,9,2,1,1
2021-11-09,海龟均线,1,62,12,42
2021-11-09,海龟均线,2,62,16,40
2021-11-09,海龟均线,3,62,19,36
2021-11-09,海龟均线,4,62,16,43
2021-11-09,海龟均线,5,62,18,43
2021-11-09,海龟均线,6,62,19,42
2021-11-09,海龟均线,7,62,16,44
2021-11-09,海龟均线,8,62,16,44
2021-11-09,海龟均线,9,62,20,39
2021-11-09,海龟突破,1,5,1,3
2021-11-09,海龟突破,2,5,2,3
2021-11-09,海龟突破,3,5,1,3
2021-11-09,海龟突破,4,5,1,4
2021-11-09,海龟突破,5,5,1,4
2021-11-09,海龟突破,6,5,1,4
2021-11-09,海龟突破,7,5,1,4
2021-11-09,海龟突破,8,5,1,4
2021-11-09,海龟突破,9,5,1,4
2021-11-10,海龟放量,1,4,1,3
2021-11-10,海龟放量,2,4,1,3
2021-11-10,海龟放量,3,4,1,3
2021-11-10,海龟放量,4,4,1,2
2021-11-10,海龟放量,5,4,1,2
2021-11-10,海龟放量,6,4,1,3
2021-11-10,海龟放量,7,4,1,3
2021-11-10,海龟放量,8,4,1,3
2021-11-10,海龟放量,9,4,1,3
2021-11-10,海龟均线,1,64,17,44
2021-11-10,海龟均线,2,64,18,44
2021-11-10,海龟均线,3,64,17,44
2021-11-10,海龟均线,4,64,18,44
2021-11-10,海龟均线,5,64,18,45
2021-11-10,海龟均线,6,64,12,44
2021-11-10,海龟均线,7,64,15,43
2021-11-10,海龟均线,8,64,17,45
2021-11-10,海龟均线,9,64,18,40
2021-11-10,海龟突破,1,7,2,3
2021-11-10,海龟突破,2,7,2,4
2021-11-10,海龟突破,3,7,2,5
2021-11-10,海龟突破,4,7,2,4
2021-11-10,海龟突破,5,7,2,4
2021-11-10,海龟突破,6,7,2,5
2021-11-10,海龟突破,7,7,2,5
2021-11-10,海龟突破,8,7,2,4
2021-11-10,海龟突破,9,7,2,5
2021-11-10,均线突破,1,3,1,2
2021-11-10,均线突破,2,3,1,2
2021-11-10,均线突破,3,3,1,2
2021-11-10,均线突破,4,3,1,1
2021-11-10,均线突破,5,3,1,1
2021-11-10,均线突破,6,3,1,2
2021-11-10,均线突破,7,3,1,2
2021-11-10,均线突破,8,3,1,2
2021-11-10,均线突破,9,3,1,2
2021-11-10,海龟均线突破,1,2,1,1
2021-11-10,海龟均线突破,2,2,1,1
2021-11-10,海龟均线突破,3,2,1,1
2021-11-10,海龟均线突破,4,2,1,0
2021-11-10,海龟均线突破,5,2,1,0
2021-11-10,海龟均线突破,6,2,1,1
2021-11-10,海龟均线突破,7,2,1,1
2021-11-10,海龟均线突破,8,2,1,1
2021-11-10,海龟均线突破,9,2,1,1
2021-11-11,海龟放量,1,22,1,20
2021-11-11,海龟放量,2,22,0,21
2021-11-11,海龟放量,3,22,0,21
2021-11-11,海龟放量,4,22,0,21
2021-11-11,海龟放量,5,22,0,21
2021-11-11,海龟放量,6,22,0,19
2021-11-11,海龟放量,7,22,2,19
2021-11-11,海龟放量,8,22,1,19
2021-11-11,海龟放量,9,22,2,19
2021-11-11,海龟均线,1,68,10,46
2021-11-11,海龟均线,2,68,13,51
2021-11-11,海龟均线,3,68,14,49
2021-11-11,海龟均线,4,68,17,48
2021-11-11,海龟均线,5,68,15,51
2021-11-11,海龟均线,6,68,18,49
2021-11-11,海龟均线,7,68,19,45
2021-11-11,海龟均线,8,68,16,48
2021-11-11,海龟均线,9,68,15,48
2021-11-11,海龟突破,1,20,1,18
2021-11-11,海龟突破,2,20,1,19
2021-11-11,海龟突破,3,20,1,18
2021-11-11,海龟突破,4,20,2,18
2021-11-11,海龟突破,5,20,1,19
2021-11-11,海龟突破,6,20,1,18
2021-11-11,海龟突破,7,20,1,18
2021-11-11,海龟突破,8,20,0,19
2021-11-11,海龟突破,9,20,0,18
2021-11-11,均线突破,1,17,0,15
2021-11-11,均线突破,2,17,0,17
2021-11-11,均线突破,3,17,0,17
2021-11-11,均线突破,4,17,0,17
2021-11-11,均线突破,5,17,0,17
2021-11-11,均线突破,6,17,0,16
2021-11-11,均线突破,7,17,0,17
2021-11-11,均线突破,8,17,0,16
2021-11-11,均线突破,9,17,0,16
2021-11-11,海龟均线突破,1,14,0,13
2021-11-11,海龟均线突破,2,14,0,14
2021-11-11,海龟均线突破,3,14,0,14
2021-11-11,海龟均线突破,4,14,0,14
2021-11-11,海龟均线突破,5,14,0,14
2021-11-11,海龟均线突破,6,14,0,13
2021-11-11,海龟均线突破,7,14,0,14
2021-11-11,海龟均线突破,8,14,0,14
2021-11-11,海龟均线突破,9,14,0,14
2021-11-12,海龟放量,1,9,0,8
2021-11-12,海龟放量,2,9,0,8
2021-11-12,海龟放量,3,9,1,7
2021-11-12,海龟放量,4,9,1,6
2021-11-12,海龟放量,5,9,1,6
2021-11-12,海龟放量,6,9,3,4
2021-11-12,海龟放量,7,9,3,5
2021-11-12,海龟放量,8,9,3,5
2021-11-12,海龟放量,9,9,3,5
2021-11-12,海龟均线,1,99,15,74
2021-11-12,海龟均线,2,99,14,78
2021-11-12,海龟均线,3,99,20,68
2021-11-12,海龟均线,4,99,19,76
2021-11-12,海龟均线,5,99,27,69
2021-11-12,海龟均线,6,99,31,64
2021-11-12,海龟均线,7,99,23,67
2021-11-12,海龟均线,8,99,25,70
2021-11-12,海龟均线,9,99,22,73
2021-11-12,海龟突破,1,8,0,6
2021-11-12,海龟突破,2,8,0,7
2021-11-12,海龟突破,3,8,1,7
2021-11-12,海龟突破,4,8,1,7
2021-11-12,海龟突破,5,8,2,5
2021-11-12,海龟突破,6,8,1,7
2021-11-12,海龟突破,7,8,1,7
2021-11-12,海龟突破,8,8,0,7
2021-11-12,海龟突破,9,8,0,7
2021-11-12,均线突破,1,3,0,3
2021-11-12,均线突破,2,3,0,3
2021-11-12,均线突破,3,3,0,3
2021-11-12,均线突破,4,3,0,3
2021-11-12,均线突破,5,3,0,3
2021-11-12,均线突破,6,3,0,3
2021-11-12,均线突破,7,3,0,3
2021-11-12,均线突破,8,3,0,3
2021-11-12,均线突破,9,3,0,3
2021-11-12,海龟均线突破,1,3,0,3
2021-11-12,海龟均线突破,2,3,0,3
2021-11-12,海龟均线突破,3,3,0,3
2021-11-12,海龟均线突破,4,3,0,3
2021-11-12,海龟均线突破,5,3,0,3
2021-11-12,海龟均线突破,6,3,0,3
2021-11-12,海龟均线突破,7,3,0,3
2021-11-12,海龟均线突破,8,3,0,3
2021-11-12,海龟均线突破,9,3,0,3
2021-11-15,海龟放量,1,5,0,4
2021-11-15,海龟放量,2,5,1,4
2021-11-15,海龟放量,3,5,1,3
2021-11-15,海龟放量,4,5,1,3
2021-11-15,海龟放量,5,5,1,3
2021-11-15,海龟放量,6,5,1,2
2021-11-15,海龟放量,7,5,1,3
2021-11-15,海龟放量,8,5,1,4
2021-11-15,海龟放量,9,5,1,4
2021-11-15,海龟均线,1,81,8,63
2021-11-15,海龟均线,2,81,13,65
2021-11-15,海龟均线,3,81,13,64
2021-11-15,海龟均线,4,81,15,63
2021-11-15,海龟均线,5,81,19,58
2021-11-15,海龟均线,6,81,18,58
2021-11-15,海龟均线,7,81,17,58
2021-11-15,海龟均线,8,81,19,59
2021-11-15,海龟均线,9,81,20,58
2021-11-15,海龟突破,1,11,0,10
2021-11-15,海龟突破,2,11,1,9
2021-11-15,海龟突破,3,11,1,8
2021-11-15,海龟突破,4,11,1,7
2021-11-15,海龟突破,5,11,2,8
2021-11-15,海龟突破,6,11,2,7
2021-11-15,海龟突破,7,11,1,8
2021-11-15,海龟突破,8,11,1,10
2021-11-15,海龟突破,9,11,1,10
2021-11-15,均线突破,1,4,0,3
2021-11-15,均线突破,2,4,1,3
2021-11-15,均线突破,3,4,1,2
2021-11-15,均线突破,4,4,1,2
2021-11-15,均线突破,5,4,1,2
2021-11-15,均线突破,6,4,1,1
2021-11-15,均线突破,7,4,1,2
2021-11-15,均线突破,8,4,1,3
2021-11-15,均线突破,9,4,1,3
2021-11-15,海龟均线突破,1,4,0,3
2021-11-15,海龟均线突破,2,4,1,3
2021-11-15,海龟均线突破,3,4,1,2
2021-11-15,海龟均线突破,4,4,1,2
2021-11-15,海龟均线突破,5,4,1,2
2021-11-15,海龟均线突破,6,4,1,1
2021-11-15,海龟均线突破,7,4,1,2
2021-11-15,海龟均线突破,8,4,1,3
2021-11-15,海龟均线突破,9,4,1,3
2021-11-16,海龟放量,1,8,0,6
2021-11-16,海龟放量,2,8,1,6
2021-11-16,海龟放量,3,8,2,6
2021-11-16,海龟放量,4,8,2,6
2021-11-16,海龟放量,5,8,2,6
2021-11-16,海龟放量,6,8,2,6
2021-11-16,海龟放量,7,8,2,6
2021-11-16,海龟放量,8,8,2,6
2021-11-16,海龟放量,9,8,1,7
2021-11-16,海龟均线,1,74,13,53
2021-11-16,海龟均线,2,74,14,58
2021-11-16,海龟均线,3,74,14,55
2021-11-16,海龟均线,4,74,17,51
2021-11-16,海龟均线,5,74,17,55
2021-11-16,海龟均线,6,74,16,55
2021-11-16,海龟均线,7,74,13,58
2021-11-16,海龟均线,8,74,15,57
2021-11-16,海龟均线,9,74,18,55
2021-11-16,海龟突破,1,11,0,10
2021-11-16,海龟突破,2,11,1,9
2021-11-16,海龟突破,3,11,1,9
2021-11-16,海龟突破,4,11,1,9
2021-11-16,海龟突破,5,11,1,9
2021-11-16,海龟突破,6,11,1,9
2021-11-16,海龟突破,7,11,1,9
2021-11-16,海龟突破,8,11,2,9
2021-11-16,海龟突破,9,11,1,9
2021-11-16,均线突破,1,4,0,2
2021-11-16,均线突破,2,4,1,3
2021-11-16,均线突破,3,4,1,3
2021-11-16,均线突破,4,4,1,3
2021-11-16,均线突破,5,4,2,2
2021-11-16,均线突破,6,4,2,2
2021-11-16,均线突破,7,4,2,2
2021-11-16,均线突破,8,4,2,2
2021-11-16,均线突破,9,4,2,2
2021-11-16,海龟均线突破,1,3,0,2
2021-11-16,海龟均线突破,2,3,1,2
2021-11-16,海龟均线突破,3,3,1,2
2021-11-16,海龟均线突破,4,3,1,2
2021-11-16,海龟均线突破,5,3,1,2
2021-11-16,海龟均线突破,6,3,1,2
2021-11-16,海龟均线突破,7,3,1,2
2021-11-16,海龟均线突破,8,3,1,2
2021-11-16,海龟均线突破,9,3,1,2
2021-11-17,海龟放量,1,3,0,2
2021-11-17,海龟放量,2,3,0,2
2021-11-17,海龟放量,3,3,0,3
2021-11-17,海龟放量,4,3,0,3
2021-11-17,海龟放量,5,3,0,3
2021-11-17,海龟放量,6,3,0,2
2021-11-17,海龟放量,7,3,0,3
2021-11-17,海龟放量,8,3,0,3
2021-11-17,海龟放量,9,3,0,2
2021-11-17,海龟均线,1,119,12,101
2021-11-17,海龟均线,2,119,18,97
2021-11-17,海龟均线,3,119,18,95
2021-11-17,海龟均线,4,119,15,94
2021-11-17,海龟均线,5,119,19,95
2021-11-17,海龟均线,6,119,19,95
2021-11-17,海龟均线,7,119,20,97
2021-11-17,海龟均线,8,119,22,97
2021-11-17,海龟均线,9,119,25,92
2021-11-17,海龟突破,1,3,1,1
2021-11-17,海龟突破,2,3,2,0
2021-11-17,海龟突破,3,3,3,0
2021-11-17,海龟突破,4,3,2,0
2021-11-17,海龟突破,5,3,2,1
2021-11-17,海龟突破,6,3,2,1
2021-11-17,海龟突破,7,3,2,1
2021-11-17,海龟突破,8,3,2,1
2021-11-17,海龟突破,9,3,2,1
2021-11-18,海龟放量,1,10,1,9
2021-11-18,海龟放量,2,10,2,8
2021-11-18,海龟放量,3,10,3,7
2021-11-18,海龟放量,4,10,2,7
2021-11-18,海龟放量,5,10,2,7
2021-11-18,海龟放量,6,10,2,8
2021-11-18,海龟放量,7,10,2,8
2021-11-18,海龟放量,8,10,3,7
2021-11-18,海龟放量,9,10,3,7
2021-11-18,海龟均线,1,61,7,50
2021-11-18,海龟均线,2,61,12,48
2021-11-18,海龟均线,3,61,11,49
2021-11-18,海龟均线,4,61,12,47
2021-11-18,海龟均线,5,61,13,46
2021-11-18,海龟均线,6,61,14,43
2021-11-18,海龟均线,7,61,16,44
2021-11-18,海龟均线,8,61,15,43
2021-11-18,海龟均线,9,61,14,44
2021-11-18,海龟突破,1,6,1,4
2021-11-18,海龟突破,2,6,2,4
2021-11-18,海龟突破,3,6,1,4
2021-11-18,海龟突破,4,6,1,5
2021-11-18,海龟突破,5,6,1,5
2021-11-18,海龟突破,6,6,1,5
2021-11-18,海龟突破,7,6,1,5
2021-11-18,海龟突破,8,6,1,4
2021-11-18,海龟突破,9,6,1,4
2021-11-18,均线突破,1,3,0,3
2021-11-18,均线突破,2,3,0,3
2021-11-18,均线突破,3,3,0,3
2021-11-18,均线突破,4,3,0,3
2021-11-18,均线突破,5,3,0,3
2021-11-18,均线突破,6,3,0,3
2021-11-18,均线突破,7,3,0,3
2021-11-18,均线突破,8,3,0,3
2021-11-18,均线突破,9,3,0,3
2021-11-18,海龟均线突破,1,2,0,2
2021-11-18,海龟均线突破,2,2,0,2
2021-11-18,海龟均线突破,3,2,0,2
2021-11-18,海龟均线突破,4,2,0,2
2021-11-18,海龟均线突破,5,2,0,2
2021-11-18,海龟均线突破,6,2,0,2
2021-11-18,海龟均线突破,7,2,0,2
2021-11-18,海龟均线突破,8,2,0,2
2021-11-18,海龟均线突破,9,2,0,2
2021-11-19,海龟放量,1,9,2,7
2021-11-19,海龟放量,2,9,2,7
2021-11-19,海龟放量,3,9,1,7
2021-11-19,海龟放量,4,9,1,7
2021-11-19,海龟放量,5,9,2,7
2021-11-19,海龟放量,6,9,2,7
2021-11-19,海龟放量,7,9,2,7
2021-11-19,海龟放量,8,9,2,7
2021-11-19,海龟放量,9,9,2,7
2021-11-19,海龟均线,1,91,12,72
2021-11-19,海龟均线,2,91,14,70
2021-11-19,海龟均线,3,91,14,71
2021-11-19,海龟均线,4,91,14,72
2021-11-19,海龟均线,5,91,14,68
2021-11-19,海龟均线,6,91,15,71
2021-11-19,海龟均线,7,91,15,68
2021-11-19,海龟均线,8,91,15,73
2021-11-19,海龟均线,9,91,16,71
2021-11-19,海龟突破,1,13,1,10
2021-11-19,海龟突破,2,13,1,10
2021-11-19,海龟突破,3,13,1,11
2021-11-19,海龟突破,4,13,0,11
2021-11-19,海龟突破,5,13,1,12
2021-11-19,海龟突破,6,13,1,12
2021-11-19,海龟突破,7,13,1,12
2021-11-19,海龟突破,8,13,2,11
2021-11-19,海龟突破,9,13,2,11
2021-11-19,均线突破,1,6,1,4
2021-11-19,均线突破,2,6,1,4
2021-11-19,均线突破,3,6,1,4
2021-11-19,均线突破,4,6,0,4
2021-11-19,均线突破,5,6,1,4
2021-11-19,均线突破,6,6,1,5
2021-11-19,均线突破,7,6,1,5
2021-11-19,均线突破,8,6,1,4
2021-11-19,均线突破,9,6,2,4
2021-11-19,海龟均线突破,1,5,1,4
2021-11-19,海龟均线突破,2,5,1,4
2021-11-19,海龟均线突破,3,5,1,4
2021-11-19,海龟均线突破,4,5,0,4
2021-11-19,海龟均线突破,5,5,1,4
2021-11-19,海龟均线突破,6,5,1,4
2021-11-19,海龟均线突破,7,5,1,4
2021-11-19,海龟均线突破,8,5,1,4
2021-11-19,海龟均线突破,9,5,1,4
2021-11-22,海龟放量,1,17,2,10
2021-11-22,海龟放量,2,17,3,10
2021-11-22,海龟放量,3,17,3,12
2021-11-22,海龟放量,4,17,3,12
2021-11-22,海龟放量,5,17,4,12
2021-11-22,海龟放量,6,17,4,12
2021-11-22,海龟放量,7,17,4,11
2021-11-22,海龟放量,8,17,5,10
2021-11-22,海龟放量,9,17,6,10
2021-11-22,海龟均线,1,132,17,103
2021-11-22,海龟均线,2,132,19,98
2021-11-22,海龟均线,3,132,18,105
2021-11-22,海龟均线,4,132,17,103
2021-11-22,海龟均线,5,132,25,98
2021-11-22,海龟均线,6,132,29,98
2021-11-22,海龟均线,7,132,27,97
2021-11-22,海龟均线,8,132,24,101
2021-11-22,海龟均线,9,132,22,105
2021-11-22,海龟突破,1,17,2,12
2021-11-22,海龟突破,2,17,2,12
2021-11-22,海龟突破,3,17,2,13
2021-11-22,海龟突破,4,17,2,12
2021-11-22,海龟突破,5,17,2,14
2021-11-22,海龟突破,6,17,2,14
2021-11-22,海龟突破,7,17,2,11
2021-11-22,海龟突破,8,17,4,10
2021-11-22,海龟突破,9,17,6,10
2021-11-22,均线突破,1,8,1,4
2021-11-22,均线突破,2,8,1,5
2021-11-22,均线突破,3,8,1,6
2021-11-22,均线突破,4,8,1,5
2021-11-22,均线突破,5,8,1,6
2021-11-22,均线突破,6,8,1,6
2021-11-22,均线突破,7,8,1,5
2021-11-22,均线突破,8,8,2,4
2021-11-22,均线突破,9,8,3,4
2021-11-22,海龟均线突破,1,7,1,3
2021-11-22,海龟均线突破,2,7,1,4
2021-11-22,海龟均线突破,3,7,1,5
2021-11-22,海龟均线突破,4,7,1,4
2021-11-22,海龟均线突破,5,7,1,5
2021-11-22,海龟均线突破,6,7,1,5
2021-11-22,海龟均线突破,7,7,1,4
2021-11-22,海龟均线突破,8,7,2,3
2021-11-22,海龟均线突破,9,7,3,3
2021-11-23,海龟放量,1,14,4,6
2021-11-23,海龟放量,2,14,5,6
2021-11-23,海龟放量,3,14,5,9
2021-11-23,海龟放量,4,14,4,9
2021-11-23,海龟放量,5,14,4,10
2021-11-23,海龟放量,6,14,4,8
2021-11-23,海龟放量,7,14,5,7
2021-11-23,海龟放量,8,14,6,7
2021-11-23,海龟放量,9,14,7,6
2021-11-23,海龟均线,1,127,18,95
2021-11-23,海龟均线,2,127,15,101
2021-11-23,海龟均线,3,127,17,102
2021-11-23,海龟均线,4,127,20,98
2021-11-23,海龟均线,5,127,23,97
2021-11-23,海龟均线,6,127,26,93
2021-11-23,海龟均线,7,127,25,97
2021-11-23,海龟均线,8,127,24,96
2021-11-23,海龟均线,9,127,20,101
2021-11-23,海龟突破,1,20,1,16
2021-11-23,海龟突破,2,20,2,15
2021-11-23,海龟突破,3,20,2,16
2021-11-23,海龟突破,4,20,2,17
2021-11-23,海龟突破,5,20,1,18
2021-11-23,海龟突破,6,20,1,17
2021-11-23,海龟突破,7,20,3,14
2021-11-23,海龟突破,8,20,4,13
2021-11-23,海龟突破,9,20,6,14
2021-11-23,均线突破,1,7,0,5
2021-11-23,均线突破,2,7,1,4
2021-11-23,均线突破,3,7,1,5
2021-11-23,均线突破,4,7,1,6
2021-11-23,均线突破,5,7,1,6
2021-11-23,均线突破,6,7,1,4
2021-11-23,均线突破,7,7,1,4
2021-11-23,均线突破,8,7,2,4
2021-11-23,均线突破,9,7,3,4
2021-11-23,海龟均线突破,1,6,0,5
2021-11-23,海龟均线突破,2,6,1,4
2021-11-23,海龟均线突破,3,6,1,5
2021-11-23,海龟均线突破,4,6,1,5
2021-11-23,海龟均线突破,5,6,1,5
2021-11-23,海龟均线突破,6,6,1,4
2021-11-23,海龟均线突破,7,6,1,4
2021-11-23,海龟均线突破,8,6,1,4
2021-11-23,海龟均线突破,9,6,2,4
2021-11-24,海龟放量,1,11,0,10
2021-11-24,海龟放量,2,11,1,8
2021-11-24,海龟放量,3,11,1,9
2021-11-24,海龟放量,4,11,1,10
2021-11-24,海龟放量,5,11,0,9
2021-11-24,海龟放量,6,11,2,9
2021-11-24,海龟放量,7,11,4,7
2021-11-24,海龟放量,8,11,1,7
2021-11-24,海龟放量,9,11,1,8
2021-11-24,海龟均线,1,113,9,95
2021-11-24,海龟均线,2,113,14,92
2021-11-24,海龟均线,3,113,16,93
2021-11-24,海龟均线,4,113,21,89
2021-11-24,海龟均线,5,113,20,81
2021-11-24,海龟均线,6,113,19,91
2021-11-24,海龟均线,7,113,19,90
2021-11-24,海龟均线,8,113,16,92
2021-11-24,海龟均线,9,113,12,95
2021-11-24,海龟突破,1,9,1,6
2021-11-24,海龟突破,2,9,2,7
2021-11-24,海龟突破,3,9,2,7
2021-11-24,海龟突破,4,9,1,7
2021-11-24,海龟突破,5,9,1,6
2021-11-24,海龟突破,6,9,3,5
2021-11-24,海龟突破,7,9,3,5
2021-11-24,海龟突破,8,9,3,5
2021-11-24,海龟突破,9,9,2,6
2021-11-24,均线突破,1,1,0,1
2021-11-24,均线突破,2,1,0,1
2021-11-24,均线突破,3,1,0,1
2021-11-24,均线突破,4,1,0,1
2021-11-24,均线突破,5,1,0,1
2021-11-24,均线突破,6,1,0,1
2021-11-24,均线突破,7,1,0,1
2021-11-24,均线突破,8,1,0,1
2021-11-24,均线突破,9,1,0,1
2021-11-24,海龟均线突破,1,1,0,1
2021-11-24,海龟均线突破,2,1,0,1
2021-11-24,海龟均线突破,3,1,0,1
2021-11-24,海龟均线突破,4,1,0,1
2021-11-24,海龟均线突破,5,1,0,1
2021-11-24,海龟均线突破,6,1,0,1
2021-11-24,海龟均线突破,7,1,0,1
2021-11-24,海龟均线突破,8,1,0,1
